Dataset;Labeling;Preprocessing;Subset;Neighbors;Model score
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;19;0.6239503468419131
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;20;0.6206644760861628
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;21;0.6161007667031764
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;22;0.6161007667031764
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;23;0.6111719605695509
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;24;0.610806863818912
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;25;0.6113545089448704
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;26;0.6091639284410368
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;27;0.6080686381891202
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;28;0.6044176706827309
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;29;0.6046002190580504
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;30;0.6038700255567725
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;31;0.6038700255567725
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;32;0.6042351223074115
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;33;0.600036509675064
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;34;0.6011317999269806
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;35;0.5985761226725083
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;36;0.5987586710478277
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;37;0.595290251916758
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;38;0.5943775100401606
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;39;0.5940124132895217
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;40;0.5951077035414385
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;41;0.594925155166119
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;42;0.5954728002920774
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;43;0.5945600584154801
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;44;0.5927345746622855
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;45;0.5910916392844103
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;46;0.5914567360350493
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;47;0.5909090909090909
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;48;0.5889010587805769
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;49;0.5874406717780212
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;50;0.588535962029938
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;51;0.5890836071558964
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;52;0.5892661555312158
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;53;0.588170865279299
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;54;0.5870755750273823
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;55;0.5874406717780212
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;56;0.5872581234027017
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;57;0.586162833150785
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;58;0.586162833150785
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;59;0.5863453815261044
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;60;0.5848849945235487
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;61;0.5865279299014239
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;62;0.5867104782767434
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;63;0.586162833150785
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;64;0.5865279299014239
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;65;0.5848849945235487
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;66;0.5841548010222709
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;67;0.5825118656443957
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;68;0.583789704271632
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;69;0.5825118656443957
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;70;0.5819642205184374
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;71;0.5817816721431179
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;72;0.5812340270171595
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;73;0.5790434465133261
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;74;0.5783132530120482
Iemocap;Positive vs. neutral vs. negative;Standardization;Train;75;0.5788608981380066
Iemocap;Negative vs. non-negative;None;Train;2;0.7592186929536328
Iemocap;Negative vs. non-negative;None;Train;3;0.7723621759766338
Iemocap;Negative vs. non-negative;None;Train;4;0.7119386637458927
Iemocap;Negative vs. non-negative;None;Train;5;0.7152245345016429
Iemocap;Negative vs. non-negative;None;Train;6;0.6863818912011683
Iemocap;Negative vs. non-negative;None;Train;7;0.6858342460752099
Iemocap;Negative vs. non-negative;None;Train;8;0.6699525374224169
Iemocap;Negative vs. non-negative;None;Train;9;0.6721431179262505
Iemocap;Negative vs. non-negative;None;Train;10;0.6573566995253742
Iemocap;Negative vs. non-negative;None;Train;11;0.6613727637824023
Iemocap;Negative vs. non-negative;None;Train;12;0.6511500547645126
Iemocap;Negative vs. non-negative;None;Train;13;0.6504198612632348
Iemocap;Negative vs. non-negative;None;Train;14;0.6447608616283315
Iemocap;Negative vs. non-negative;None;Train;15;0.6403797006206645
Iemocap;Negative vs. non-negative;None;Train;16;0.6385542168674698
Iemocap;Negative vs. non-negative;None;Train;17;0.6398320554947061
Iemocap;Negative vs. non-negative;None;Train;18;0.6359985396129975
Iemocap;Negative vs. non-negative;None;Train;19;0.6370938298649143
Iemocap;Negative vs. non-negative;None;Train;20;0.628696604600219
Iemocap;Negative vs. non-negative;None;Train;21;0.6296093464768163
Iemocap;Negative vs. non-negative;None;Train;22;0.6254107338444688
Iemocap;Negative vs. non-negative;None;Train;23;0.624315443592552
Iemocap;Negative vs. non-negative;None;Train;24;0.6215772179627601
Iemocap;Negative vs. non-negative;None;Train;25;0.6239503468419131
Iemocap;Negative vs. non-negative;None;Train;26;0.6206644760861628
Iemocap;Negative vs. non-negative;None;Train;27;0.6213946695874407
Iemocap;Negative vs. non-negative;None;Train;28;0.6204819277108434
Iemocap;Negative vs. non-negative;None;Train;29;0.6219423147133989
Iemocap;Negative vs. non-negative;None;Train;30;0.619569185834246
Iemocap;Negative vs. non-negative;None;Train;31;0.6202993793355239
Iemocap;Negative vs. non-negative;None;Train;32;0.6157356699525374
Iemocap;Negative vs. non-negative;None;Train;33;0.6151880248265791
Iemocap;Negative vs. non-negative;None;Train;34;0.6140927345746623
Iemocap;Negative vs. non-negative;None;Train;35;0.6135450894487039
Iemocap;Negative vs. non-negative;None;Train;36;0.6129974443227455
Iemocap;Negative vs. non-negative;None;Train;37;0.6159182183278569
Iemocap;Negative vs. non-negative;None;Train;38;0.6113545089448704
Iemocap;Negative vs. non-negative;None;Train;39;0.6140927345746623
Iemocap;Negative vs. non-negative;None;Train;40;0.6102592186929536
Iemocap;Negative vs. non-negative;None;Train;41;0.6137276378240234
Iemocap;Negative vs. non-negative;None;Train;42;0.6124497991967871
Iemocap;Negative vs. non-negative;None;Train;43;0.6133625410733844
Iemocap;Negative vs. non-negative;None;Train;44;0.6089813800657174
Iemocap;Negative vs. non-negative;None;Train;45;0.6137276378240234
Iemocap;Negative vs. non-negative;None;Train;46;0.6106243154435925
Iemocap;Negative vs. non-negative;None;Train;47;0.6120847024461482
Iemocap;Negative vs. non-negative;None;Train;48;0.6067907995618839
Iemocap;Negative vs. non-negative;None;Train;49;0.6097115735669952
Iemocap;Negative vs. non-negative;None;Train;50;0.6078860898138007
Iemocap;Negative vs. non-negative;None;Train;51;0.6098941219423147
Iemocap;Negative vs. non-negative;None;Train;52;0.6077035414384812
Iemocap;Negative vs. non-negative;None;Train;53;0.6073384446878423
Iemocap;Negative vs. non-negative;None;Train;54;0.6049653158086893
Iemocap;Negative vs. non-negative;None;Train;55;0.608433734939759
Iemocap;Negative vs. non-negative;None;Train;56;0.6066082511865645
Iemocap;Negative vs. non-negative;None;Train;57;0.6046002190580504
Iemocap;Negative vs. non-negative;None;Train;58;0.6022270901788974
Iemocap;Negative vs. non-negative;None;Train;59;0.6038700255567725
Iemocap;Negative vs. non-negative;None;Train;60;0.6022270901788974
Iemocap;Negative vs. non-negative;None;Train;61;0.6067907995618839
Iemocap;Negative vs. non-negative;None;Train;62;0.6047827674333699
Iemocap;Negative vs. non-negative;None;Train;63;0.6071558963125229
Iemocap;Negative vs. non-negative;None;Train;64;0.606425702811245
Iemocap;Negative vs. non-negative;None;Train;65;0.6027747353048558
Iemocap;Negative vs. non-negative;None;Train;66;0.6035049288061336
Iemocap;Negative vs. non-negative;None;Train;67;0.6053304125593282
Iemocap;Negative vs. non-negative;None;Train;68;0.6024096385542169
Iemocap;Negative vs. non-negative;None;Train;69;0.6051478641840088
Iemocap;Negative vs. non-negative;None;Train;70;0.6047827674333699
Iemocap;Negative vs. non-negative;None;Train;71;0.6056955093099672
Iemocap;Negative vs. non-negative;None;Train;72;0.6067907995618839
Iemocap;Negative vs. non-negative;None;Train;73;0.6051478641840088
Iemocap;Negative vs. non-negative;None;Train;74;0.6024096385542169
Iemocap;Negative vs. non-negative;None;Train;75;0.6024096385542169
Iemocap;Negative vs. non-negative;Normalization;Train;2;0.7614092734574662
Iemocap;Negative vs. non-negative;Normalization;Train;3;0.7729098211025922
Iemocap;Negative vs. non-negative;Normalization;Train;4;0.7046367287331142
Iemocap;Negative vs. non-negative;Normalization;Train;5;0.7126688572471706
Iemocap;Negative vs. non-negative;Normalization;Train;6;0.6790799561883899
Iemocap;Negative vs. non-negative;Normalization;Train;7;0.6714129244249726
Iemocap;Negative vs. non-negative;Normalization;Train;8;0.6639284410368748
Iemocap;Negative vs. non-negative;Normalization;Train;9;0.6708652792990142
Iemocap;Negative vs. non-negative;Normalization;Train;10;0.6535231836436656
Iemocap;Negative vs. non-negative;Normalization;Train;11;0.660460021905805
Iemocap;Negative vs. non-negative;Normalization;Train;12;0.6411098941219423
Iemocap;Negative vs. non-negative;Normalization;Train;13;0.6454910551296094
Iemocap;Negative vs. non-negative;Normalization;Train;14;0.6361810879883169
Iemocap;Negative vs. non-negative;Normalization;Train;15;0.644943410003651
Iemocap;Negative vs. non-negative;Normalization;Train;16;0.6332603139832056
Iemocap;Negative vs. non-negative;Normalization;Train;17;0.6350857977364002
Iemocap;Negative vs. non-negative;Normalization;Train;18;0.6250456370938299
Iemocap;Negative vs. non-negative;Normalization;Train;19;0.6349032493610807
Iemocap;Negative vs. non-negative;Normalization;Train;20;0.6292442497261774
Iemocap;Negative vs. non-negative;Normalization;Train;21;0.6370938298649143
Iemocap;Negative vs. non-negative;Normalization;Train;22;0.626688572471705
Iemocap;Negative vs. non-negative;Normalization;Train;23;0.6297918948521358
Iemocap;Negative vs. non-negative;Normalization;Train;24;0.6212121212121212
Iemocap;Negative vs. non-negative;Normalization;Train;25;0.6244979919678715
Iemocap;Negative vs. non-negative;Normalization;Train;26;0.619934282584885
Iemocap;Negative vs. non-negative;Normalization;Train;27;0.619934282584885
Iemocap;Negative vs. non-negative;Normalization;Train;28;0.6171960569550929
Iemocap;Negative vs. non-negative;Normalization;Train;29;0.6175611537057321
Iemocap;Negative vs. non-negative;Normalization;Train;30;0.6188389923329682
Iemocap;Negative vs. non-negative;Normalization;Train;31;0.6161007667031764
Iemocap;Negative vs. non-negative;Normalization;Train;32;0.6144578313253012
Iemocap;Negative vs. non-negative;Normalization;Train;33;0.6151880248265791
Iemocap;Negative vs. non-negative;Normalization;Train;34;0.6111719605695509
Iemocap;Negative vs. non-negative;Normalization;Train;35;0.6111719605695509
Iemocap;Negative vs. non-negative;Normalization;Train;36;0.6106243154435925
Iemocap;Negative vs. non-negative;Normalization;Train;37;0.6135450894487039
Iemocap;Negative vs. non-negative;Normalization;Train;38;0.6082511865644395
Iemocap;Negative vs. non-negative;Normalization;Train;39;0.610806863818912
Iemocap;Negative vs. non-negative;Normalization;Train;40;0.6069733479372034
Iemocap;Negative vs. non-negative;Normalization;Train;41;0.6098941219423147
Iemocap;Negative vs. non-negative;Normalization;Train;42;0.6086162833150784
Iemocap;Negative vs. non-negative;Normalization;Train;43;0.6097115735669952
Iemocap;Negative vs. non-negative;Normalization;Train;44;0.6089813800657174
Iemocap;Negative vs. non-negative;Normalization;Train;45;0.6122672508214677
Iemocap;Negative vs. non-negative;Normalization;Train;46;0.606425702811245
Iemocap;Negative vs. non-negative;Normalization;Train;47;0.6073384446878423
Iemocap;Negative vs. non-negative;Normalization;Train;48;0.604052573932092
Iemocap;Negative vs. non-negative;Normalization;Train;49;0.6093464768163563
Iemocap;Negative vs. non-negative;Normalization;Train;50;0.6044176706827309
Iemocap;Negative vs. non-negative;Normalization;Train;51;0.6055129609346477
Iemocap;Negative vs. non-negative;Normalization;Train;52;0.6051478641840088
Iemocap;Negative vs. non-negative;Normalization;Train;53;0.6080686381891202
Iemocap;Negative vs. non-negative;Normalization;Train;54;0.6036874771814531
Iemocap;Negative vs. non-negative;Normalization;Train;55;0.6049653158086893
Iemocap;Negative vs. non-negative;Normalization;Train;56;0.6011317999269806
Iemocap;Negative vs. non-negative;Normalization;Train;57;0.6049653158086893
Iemocap;Negative vs. non-negative;Normalization;Train;58;0.604052573932092
Iemocap;Negative vs. non-negative;Normalization;Train;59;0.6027747353048558
Iemocap;Negative vs. non-negative;Normalization;Train;60;0.5985761226725083
Iemocap;Negative vs. non-negative;Normalization;Train;61;0.5998539612997444
Iemocap;Negative vs. non-negative;Normalization;Train;62;0.5985761226725083
Iemocap;Negative vs. non-negative;Normalization;Train;63;0.6020445418035779
Iemocap;Negative vs. non-negative;Normalization;Train;64;0.599306316173786
Iemocap;Negative vs. non-negative;Normalization;Train;65;0.6013143483023001
Iemocap;Negative vs. non-negative;Normalization;Train;66;0.6027747353048558
Iemocap;Negative vs. non-negative;Normalization;Train;67;0.5996714129244249
Iemocap;Negative vs. non-negative;Normalization;Train;68;0.5983935742971888
Iemocap;Negative vs. non-negative;Normalization;Train;69;0.6014968966776195
Iemocap;Negative vs. non-negative;Normalization;Train;70;0.5998539612997444
Iemocap;Negative vs. non-negative;Normalization;Train;71;0.601679445052939
Iemocap;Negative vs. non-negative;Normalization;Train;72;0.6011317999269806
Iemocap;Negative vs. non-negative;Normalization;Train;73;0.6014968966776195
Iemocap;Negative vs. non-negative;Normalization;Train;74;0.5998539612997444
Iemocap;Negative vs. non-negative;Normalization;Train;75;0.601679445052939
Iemocap;Negative vs. non-negative;Standardization;Train;2;0.7851405622489959
Iemocap;Negative vs. non-negative;Standardization;Train;3;0.8112449799196787
Iemocap;Negative vs. non-negative;Standardization;Train;4;0.7451624680540343
Iemocap;Negative vs. non-negative;Standardization;Train;5;0.7650602409638554
Iemocap;Negative vs. non-negative;Standardization;Train;6;0.7245345016429354
Iemocap;Negative vs. non-negative;Standardization;Train;7;0.7373128879152976
