dataset;method;preprocessing;n_neighbors;subset;score
Iemocap;binary;normalized;10;test;0.5706462212486308
Iemocap;binary;normalized;11;test;0.5673603504928806
Iemocap;binary;normalized;12;test;0.5739320920043811
Iemocap;binary;normalized;13;test;0.56078860898138
Iemocap;binary;normalized;14;test;0.56078860898138
Iemocap;binary;normalized;15;test;0.559145673603505
Iemocap;binary;normalized;16;test;0.5629791894852135
Iemocap;binary;normalized;17;test;0.5585980284775466
Iemocap;binary;normalized;18;test;0.5575027382256298
Iemocap;binary;normalized;19;test;0.5553121577217963
Iemocap;binary;normalized;20;test;0.5536692223439211
Iemocap;binary;normalized;21;test;0.5569550930996714
Iemocap;binary;normalized;22;test;0.552026286966046
Iemocap;binary;normalized;23;test;0.5580503833515882
Iemocap;binary;normalized;24;test;0.5585980284775466
Iemocap;binary;normalized;25;test;0.5662650602409639
Iemocap;binary;normalized;26;test;0.5629791894852135
Iemocap;binary;normalized;27;test;0.5695509309967142
Iemocap;binary;normalized;28;test;0.5651697699890471
Iemocap;binary;normalized;29;test;0.5777656078860898
Iemocap;binary;normalized;30;test;0.5728368017524644
Iemocap;binary;normalized;31;test;0.5777656078860898
Iemocap;binary;normalized;32;test;0.5690032858707558
Iemocap;binary;normalized;33;test;0.5772179627601315
Iemocap;binary;normalized;34;test;0.5635268346111719
Iemocap;binary;normalized;35;test;0.5750273822562979
Iemocap;binary;normalized;36;test;0.572289156626506
Iemocap;binary;normalized;37;test;0.5783132530120482
Iemocap;binary;normalized;38;test;0.5700985761226726
Iemocap;binary;normalized;39;test;0.5750273822562979
Iemocap;binary;normalized;40;test;0.5761226725082147
Iemocap;binary;normalized;41;test;0.5755750273822563
Iemocap;binary;normalized;42;test;0.5750273822562979
Iemocap;binary;normalized;43;test;0.5783132530120482
Iemocap;binary;normalized;44;test;0.572289156626506
Iemocap;binary;normalized;45;test;0.58105147864184
Iemocap;binary;normalized;46;test;0.5772179627601315
Iemocap;binary;normalized;47;test;0.5772179627601315
Iemocap;binary;normalized;48;test;0.5706462212486308
Iemocap;binary;normalized;49;test;0.5690032858707558
Iemocap;binary;normalized;50;test;0.5717415115005476
Iemocap;binary;normalized;51;test;0.5690032858707558
Iemocap;binary;normalized;52;test;0.5706462212486308
Iemocap;binary;normalized;53;test;0.5640744797371303
Iemocap;binary;normalized;54;test;0.572289156626506
Iemocap;binary;normalized;55;test;0.5717415115005476
Iemocap;binary;normalized;56;test;0.5777656078860898
Iemocap;binary;normalized;57;test;0.5750273822562979
Iemocap;binary;normalized;58;test;0.5777656078860898
Iemocap;binary;normalized;59;test;0.5799561883899234
Iemocap;binary;normalized;60;test;0.583789704271632
Iemocap;binary;normalized;61;test;0.5805038335158818
Iemocap;binary;normalized;62;test;0.583789704271632
Iemocap;binary;normalized;63;test;0.5788608981380066
Iemocap;binary;normalized;64;test;0.579408543263965
Iemocap;binary;normalized;65;test;0.579408543263965
Iemocap;binary;normalized;66;test;0.5788608981380066
Iemocap;binary;normalized;67;test;0.5815991237677984
Iemocap;binary;normalized;68;test;0.5821467688937568
Iemocap;binary;normalized;69;test;0.5744797371303395
Iemocap;binary;normalized;70;test;0.5783132530120482
Iemocap;binary;normalized;71;test;0.5799561883899234
Iemocap;binary;normalized;72;test;0.5799561883899234
Iemocap;binary;normalized;73;test;0.5783132530120482
Iemocap;binary;normalized;74;test;0.5766703176341731
Iemocap;binary;normalized;75;test;0.5772179627601315
Iemocap;binary;standardized;2;test;0.6166484118291348
Iemocap;binary;standardized;3;test;0.6336254107338445
Iemocap;binary;standardized;4;test;0.6297918948521358
Iemocap;binary;standardized;5;test;0.6336254107338445
Iemocap;binary;standardized;6;test;0.6248630887185104
Iemocap;binary;standardized;7;test;0.6369112814895947
Iemocap;binary;standardized;8;test;0.6215772179627601
Iemocap;binary;standardized;9;test;0.6341730558598029
Iemocap;binary;standardized;10;test;0.6297918948521358
Iemocap;binary;standardized;11;test;0.6407447973713034
Iemocap;binary;standardized;12;test;0.6445783132530121
Iemocap;binary;standardized;13;test;0.6538882803943045
Iemocap;binary;standardized;14;test;0.6396495071193866
Iemocap;binary;standardized;15;test;0.6538882803943045
Iemocap;binary;standardized;16;test;0.6396495071193866
Iemocap;binary;standardized;17;test;0.6533406352683461
Iemocap;binary;standardized;18;test;0.6391018619934282
Iemocap;binary;standardized;19;test;0.6478641840087623
Iemocap;binary;standardized;20;test;0.6412924424972618
Iemocap;binary;standardized;21;test;0.6478641840087623
Iemocap;binary;standardized;22;test;0.6385542168674698
Iemocap;binary;standardized;23;test;0.6484118291347207
Iemocap;binary;standardized;24;test;0.6434830230010953
Iemocap;binary;standardized;25;test;0.6593647316538883
Iemocap;binary;standardized;26;test;0.6462212486308871
Iemocap;binary;standardized;27;test;0.6511500547645126
Iemocap;binary;standardized;28;test;0.6538882803943045
Iemocap;binary;standardized;29;test;0.6549835706462213
Iemocap;binary;standardized;30;test;0.6484118291347207
Iemocap;binary;standardized;31;test;0.6555312157721797
Iemocap;binary;standardized;32;test;0.6484118291347207
Iemocap;binary;standardized;33;test;0.6484118291347207
Iemocap;binary;standardized;34;test;0.6478641840087623
Iemocap;binary;standardized;35;test;0.6549835706462213
Iemocap;binary;standardized;36;test;0.6511500547645126
Iemocap;binary;standardized;37;test;0.6549835706462213
Iemocap;binary;standardized;38;test;0.6473165388828039
Iemocap;binary;standardized;39;test;0.6500547645125958
Iemocap;binary;standardized;40;test;0.6467688937568455
Iemocap;binary;standardized;41;test;0.6462212486308871
Iemocap;binary;standardized;42;test;0.6462212486308871
Iemocap;binary;standardized;43;test;0.6533406352683461
Iemocap;binary;standardized;44;test;0.6489594742606791
Iemocap;binary;standardized;45;test;0.6549835706462213
Iemocap;binary;standardized;46;test;0.6484118291347207
Iemocap;binary;standardized;47;test;0.6506024096385542
Iemocap;binary;standardized;48;test;0.6445783132530121
Iemocap;binary;standardized;49;test;0.6478641840087623
Iemocap;binary;standardized;50;test;0.6418400876232202
Iemocap;binary;standardized;51;test;0.6478641840087623
Iemocap;binary;standardized;52;test;0.6429353778751369
Iemocap;binary;standardized;53;test;0.6451259583789705
Iemocap;binary;standardized;54;test;0.6445783132530121
Iemocap;binary;standardized;55;test;0.6451259583789705
Iemocap;binary;standardized;56;test;0.6429353778751369
Iemocap;binary;standardized;57;test;0.6445783132530121
Iemocap;binary;standardized;58;test;0.6412924424972618
Iemocap;binary;standardized;59;test;0.6473165388828039
Iemocap;binary;standardized;60;test;0.6423877327491785
Iemocap;binary;standardized;61;test;0.6456736035049289
Iemocap;binary;standardized;62;test;0.6385542168674698
Iemocap;binary;standardized;63;test;0.6429353778751369
Iemocap;binary;standardized;64;test;0.6380065717415115
Iemocap;binary;standardized;65;test;0.6412924424972618
Iemocap;binary;standardized;66;test;0.6396495071193866
Iemocap;binary;standardized;67;test;0.6418400876232202
Iemocap;binary;standardized;68;test;0.6396495071193866
Iemocap;binary;standardized;69;test;0.6429353778751369
Iemocap;binary;standardized;70;test;0.6374589266155531
Iemocap;binary;standardized;71;test;0.6407447973713034
Iemocap;binary;standardized;72;test;0.6407447973713034
Iemocap;binary;standardized;73;test;0.6423877327491785
Iemocap;binary;standardized;74;test;0.6391018619934282
Iemocap;binary;standardized;75;test;0.6456736035049289
RAVDESS;base-multi;raw;2;test;0.26944444444444443
RAVDESS;base-multi;raw;3;test;0.2777777777777778
RAVDESS;base-multi;raw;4;test;0.26944444444444443
RAVDESS;base-multi;raw;5;test;0.3083333333333333
RAVDESS;base-multi;raw;6;test;0.2805555555555556
RAVDESS;base-multi;raw;7;test;0.3055555555555556
RAVDESS;base-multi;raw;8;test;0.30277777777777776
RAVDESS;base-multi;raw;9;test;0.30277777777777776
RAVDESS;base-multi;raw;10;test;0.3083333333333333
RAVDESS;base-multi;raw;11;test;0.3194444444444444
RAVDESS;base-multi;raw;12;test;0.3111111111111111
RAVDESS;base-multi;raw;13;test;0.30277777777777776
RAVDESS;base-multi;raw;14;test;0.2916666666666667
RAVDESS;base-multi;raw;15;test;0.30277777777777776
RAVDESS;base-multi;raw;16;test;0.3111111111111111
RAVDESS;base-multi;raw;17;test;0.3138888888888889
RAVDESS;base-multi;raw;18;test;0.3194444444444444
RAVDESS;base-multi;raw;19;test;0.3083333333333333
RAVDESS;base-multi;raw;20;test;0.3
RAVDESS;base-multi;raw;21;test;0.3
RAVDESS;base-multi;raw;22;test;0.30277777777777776
RAVDESS;base-multi;raw;23;test;0.29444444444444445
RAVDESS;base-multi;raw;24;test;0.30277777777777776
RAVDESS;base-multi;raw;25;test;0.31666666666666665
RAVDESS;base-multi;raw;26;test;0.3111111111111111
RAVDESS;base-multi;raw;27;test;0.29444444444444445
RAVDESS;base-multi;raw;28;test;0.3111111111111111
RAVDESS;base-multi;raw;29;test;0.2916666666666667
RAVDESS;base-multi;raw;30;test;0.29444444444444445
RAVDESS;base-multi;raw;31;test;0.2916666666666667
RAVDESS;base-multi;raw;32;test;0.2972222222222222
RAVDESS;base-multi;raw;33;test;0.3
RAVDESS;base-multi;raw;34;test;0.29444444444444445
RAVDESS;base-multi;raw;35;test;0.2916666666666667
RAVDESS;base-multi;raw;36;test;0.2888888888888889
RAVDESS;base-multi;raw;37;test;0.2888888888888889
RAVDESS;base-multi;raw;38;test;0.3
RAVDESS;base-multi;raw;39;test;0.3194444444444444
RAVDESS;base-multi;raw;40;test;0.3083333333333333
RAVDESS;base-multi;raw;41;test;0.3055555555555556
RAVDESS;base-multi;raw;42;test;0.2972222222222222
RAVDESS;base-multi;raw;43;test;0.29444444444444445
RAVDESS;base-multi;raw;44;test;0.30277777777777776
RAVDESS;base-multi;raw;45;test;0.30277777777777776
RAVDESS;base-multi;raw;46;test;0.3111111111111111
RAVDESS;base-multi;raw;47;test;0.3111111111111111
RAVDESS;base-multi;raw;48;test;0.31666666666666665
RAVDESS;base-multi;raw;49;test;0.30277777777777776
RAVDESS;base-multi;raw;50;test;0.30277777777777776
RAVDESS;base-multi;raw;51;test;0.3083333333333333
RAVDESS;base-multi;raw;52;test;0.3111111111111111
RAVDESS;base-multi;raw;53;test;0.30277777777777776
RAVDESS;base-multi;raw;54;test;0.3
RAVDESS;base-multi;raw;55;test;0.30277777777777776
RAVDESS;base-multi;raw;56;test;0.3055555555555556
RAVDESS;base-multi;raw;57;test;0.3111111111111111
RAVDESS;base-multi;raw;58;test;0.3138888888888889
RAVDESS;base-multi;raw;59;test;0.3055555555555556
RAVDESS;base-multi;raw;60;test;0.3
RAVDESS;base-multi;raw;61;test;0.3
RAVDESS;base-multi;raw;62;test;0.30277777777777776
RAVDESS;base-multi;raw;63;test;0.3
RAVDESS;base-multi;raw;64;test;0.31666666666666665
RAVDESS;base-multi;raw;65;test;0.3083333333333333
RAVDESS;base-multi;raw;66;test;0.30277777777777776
RAVDESS;base-multi;raw;67;test;0.2888888888888889
RAVDESS;base-multi;raw;68;test;0.2972222222222222
RAVDESS;base-multi;raw;69;test;0.3055555555555556
RAVDESS;base-multi;raw;70;test;0.29444444444444445
RAVDESS;base-multi;raw;71;test;0.2972222222222222
RAVDESS;base-multi;raw;72;test;0.30277777777777776
RAVDESS;base-multi;raw;73;test;0.3
RAVDESS;base-multi;raw;74;test;0.3083333333333333
RAVDESS;base-multi;raw;75;test;0.3111111111111111
RAVDESS;base-multi;normalized;2;test;0.2305555555555556
RAVDESS;base-multi;normalized;3;test;0.2638888888888889
RAVDESS;base-multi;normalized;4;test;0.25
RAVDESS;base-multi;normalized;5;test;0.2611111111111111
RAVDESS;base-multi;normalized;6;test;0.275
RAVDESS;base-multi;normalized;7;test;0.2805555555555556
RAVDESS;base-multi;normalized;8;test;0.275
RAVDESS;base-multi;normalized;9;test;0.2777777777777778
RAVDESS;base-multi;normalized;10;test;0.26944444444444443
RAVDESS;base-multi;normalized;11;test;0.2805555555555556
RAVDESS;base-multi;normalized;12;test;0.2888888888888889
RAVDESS;base-multi;normalized;13;test;0.2916666666666667
RAVDESS;base-multi;normalized;14;test;0.2805555555555556
RAVDESS;base-multi;normalized;15;test;0.3138888888888889
RAVDESS;base-multi;normalized;16;test;0.3138888888888889
RAVDESS;base-multi;normalized;17;test;0.31666666666666665
RAVDESS;base-multi;normalized;18;test;0.3083333333333333
RAVDESS;base-multi;normalized;19;test;0.3138888888888889
RAVDESS;base-multi;normalized;20;test;0.3
RAVDESS;base-multi;normalized;21;test;0.30277777777777776
RAVDESS;base-multi;normalized;22;test;0.2972222222222222
RAVDESS;base-multi;normalized;23;test;0.3055555555555556
RAVDESS;base-multi;normalized;24;test;0.2972222222222222
RAVDESS;base-multi;normalized;25;test;0.2888888888888889
RAVDESS;base-multi;normalized;26;test;0.2888888888888889
RAVDESS;base-multi;normalized;27;test;0.30277777777777776
RAVDESS;base-multi;normalized;28;test;0.29444444444444445
RAVDESS;base-multi;normalized;29;test;0.30277777777777776
RAVDESS;base-multi;normalized;30;test;0.3055555555555556
RAVDESS;base-multi;normalized;31;test;0.30277777777777776
RAVDESS;base-multi;normalized;32;test;0.2916666666666667
RAVDESS;base-multi;normalized;33;test;0.2916666666666667
RAVDESS;base-multi;normalized;34;test;0.2916666666666667
RAVDESS;base-multi;normalized;35;test;0.2916666666666667
RAVDESS;base-multi;normalized;36;test;0.2777777777777778
RAVDESS;base-multi;normalized;37;test;0.2833333333333333
RAVDESS;base-multi;normalized;38;test;0.2861111111111111
RAVDESS;base-multi;normalized;39;test;0.2861111111111111
RAVDESS;base-multi;normalized;40;test;0.2972222222222222
RAVDESS;base-multi;normalized;41;test;0.3083333333333333
RAVDESS;base-multi;normalized;42;test;0.3
RAVDESS;base-multi;normalized;43;test;0.3
RAVDESS;base-multi;normalized;44;test;0.2916666666666667
RAVDESS;base-multi;normalized;45;test;0.2888888888888889
RAVDESS;base-multi;normalized;46;test;0.2972222222222222
RAVDESS;base-multi;normalized;47;test;0.2888888888888889
RAVDESS;base-multi;normalized;48;test;0.2972222222222222
RAVDESS;base-multi;normalized;49;test;0.2777777777777778
RAVDESS;base-multi;normalized;50;test;0.2805555555555556
RAVDESS;base-multi;normalized;51;test;0.2805555555555556
RAVDESS;base-multi;normalized;52;test;0.2861111111111111
RAVDESS;base-multi;normalized;53;test;0.2861111111111111
RAVDESS;base-multi;normalized;54;test;0.2833333333333333
RAVDESS;base-multi;normalized;55;test;0.275
RAVDESS;base-multi;normalized;56;test;0.275
RAVDESS;base-multi;normalized;57;test;0.2777777777777778
RAVDESS;base-multi;normalized;58;test;0.2888888888888889
RAVDESS;base-multi;normalized;59;test;0.2972222222222222
RAVDESS;base-multi;normalized;60;test;0.30277777777777776
RAVDESS;base-multi;normalized;61;test;0.3
RAVDESS;base-multi;normalized;62;test;0.3083333333333333
RAVDESS;base-multi;normalized;63;test;0.3
RAVDESS;base-multi;normalized;64;test;0.29444444444444445
RAVDESS;base-multi;normalized;65;test;0.2888888888888889
RAVDESS;base-multi;normalized;66;test;0.29444444444444445
RAVDESS;base-multi;normalized;67;test;0.30277777777777776
RAVDESS;base-multi;normalized;68;test;0.29444444444444445
RAVDESS;base-multi;normalized;69;test;0.2888888888888889
RAVDESS;base-multi;normalized;70;test;0.2916666666666667
RAVDESS;base-multi;normalized;71;test;0.3
RAVDESS;base-multi;normalized;72;test;0.3
RAVDESS;base-multi;normalized;73;test;0.3
RAVDESS;base-multi;normalized;74;test;0.3083333333333333
RAVDESS;base-multi;normalized;75;test;0.3
RAVDESS;base-multi;standardized;2;test;0.5722222222222222
RAVDESS;base-multi;standardized;3;test;0.575
RAVDESS;base-multi;standardized;4;test;0.5694444444444444
RAVDESS;base-multi;standardized;5;test;0.5805555555555556
RAVDESS;base-multi;standardized;6;test;0.5527777777777778
RAVDESS;base-multi;standardized;7;test;0.5472222222222223
RAVDESS;base-multi;standardized;8;test;0.5527777777777778
RAVDESS;base-multi;standardized;9;test;0.5583333333333333
RAVDESS;base-multi;standardized;10;test;0.5527777777777778
RAVDESS;base-multi;standardized;11;test;0.5444444444444444
RAVDESS;base-multi;standardized;12;test;0.5222222222222223
RAVDESS;base-multi;standardized;13;test;0.5416666666666666
RAVDESS;base-multi;standardized;14;test;0.5333333333333333
RAVDESS;base-multi;standardized;15;test;0.5444444444444444
RAVDESS;base-multi;standardized;16;test;0.5416666666666666
RAVDESS;base-multi;standardized;17;test;0.5361111111111111
RAVDESS;base-multi;standardized;18;test;0.5305555555555556
RAVDESS;base-multi;standardized;19;test;0.5333333333333333
RAVDESS;base-multi;standardized;20;test;0.5222222222222223
RAVDESS;base-multi;standardized;21;test;0.5194444444444445
RAVDESS;base-multi;standardized;22;test;0.5083333333333333
RAVDESS;base-multi;standardized;23;test;0.5138888888888888
RAVDESS;base-multi;standardized;24;test;0.5277777777777778
RAVDESS;base-multi;standardized;25;test;0.5111111111111111
RAVDESS;base-multi;standardized;26;test;0.5027777777777778
RAVDESS;base-multi;standardized;27;test;0.5083333333333333
RAVDESS;base-multi;standardized;28;test;0.5
RAVDESS;base-multi;standardized;29;test;0.4916666666666666
RAVDESS;base-multi;standardized;30;test;0.4888888888888889
RAVDESS;base-multi;standardized;31;test;0.4972222222222222
RAVDESS;base-multi;standardized;32;test;0.4861111111111111
RAVDESS;base-multi;standardized;33;test;0.5027777777777778
RAVDESS;base-multi;standardized;34;test;0.5027777777777778
RAVDESS;base-multi;standardized;35;test;0.5027777777777778
